Country,Timestamp,Device Category,Key Actions,Page Path,Source,Avg Session Duration,Bounce Rate,Conversions,New Users,Page Views,Returning Users,Unique Page Views,Average time on home page (min),Website,Date,Time,Day
Australia,05-07-2023 01:13,Mobile,Subscribe,/home,referral,156,49,36,420,519,298,859,2.75,Amazon Prime,05-07-2023,01:13:00,Wednesday
Canada,08-07-2021 21:11,Desktop,Purchase,/home,referral,53,56,7,101,1471,319,1335,5.46,amazon.com,08-07-2021,21:11:00,Thursday
Canada,12-04-2020 05:47,Mobile,Purchase,/home,social media,68,65,42,795,1320,176,934,2.15,amazon.com,12-04-2020,05:47:00,Sunday
Canada,03-10-2020 14:26,Desktop,Sign Up,/home,organic search,134,45,39,70,1421,380,841,4.18,Amazon.com,03-10-2020,14:26:00,Saturday
Canada,05-11-2021 05:24,Mobile,Subscribe,/home,referral,170,37,32,315,1526,485,1408,4.31,Amazon Prime,05-11-2021,05:24:00,Friday
India,06-04-2021 18:34,Desktop,Contact Form,/home,direct,79,30,40,516,335,436,437,2.84,AWS Support,06-04-2021,18:34:00,Tuesday
India,10-02-2021 17:44,Tablet,Download,/home,paid search,117,43,44,166,1783,168,125,3.37,Prime Video,10-02-2021,17:44:00,Wednesday
India,02-04-2022 10:56,Mobile,Purchase,/home,paid search,100,60,23,152,1572,415,351,5.96,amazon.com,02-04-2022,10:56:00,Saturday
India,12-02-2020 18:52,Desktop,Sign Up,/home,paid search,57,36,10,275,1146,257,1283,4.35,Amazon Prime,12-02-2020,18:52:00,Wednesday
UK,09-05-2022 11:16,Mobile,Contact Form,/home,social media,103,60,45,205,511,330,814,1.95,Amazon Support,09-05-2022,11:16:00,Monday
UK,10-08-2020 08:48,Desktop,Contact Form,/home,referral,88,62,0,588,1681,466,821,2.52,AWS Support,10-08-2020,08:48:00,Monday
UK,10-10-2023 19:40,Desktop,Purchase,/home,organic search,88,39,27,502,693,493,527,4.99,amazon.com,10-10-2023,19:40:00,Tuesday
UK,10-01-2020 17:00,Desktop,Purchase,/home,direct,101,45,7,123,1938,257,731,1.06,amazon.com,10-01-2020,17:00:00,Friday
UK,10-05-2023 07:05,Mobile,Purchase,/home,organic search,80,66,22,286,1337,459,265,5.13,amazon.com,10-05-2023,07:05:00,Wednesday
UK,02-06-2021 13:52,Mobile,Subscribe,/home,referral,119,45,44,816,1781,399,1439,5.39,Amazon Web Services (AWS),02-06-2021,13:52:00,Wednesday
USA,07-04-2020 16:16,Tablet,Download,/home,referral,121,22,10,559,1707,354,620,2.61,Amazon Music,07-04-2020,16:16:00,Tuesday
USA,06-08-2023 00:37,Mobile,Purchase,/home,social media,133,22,47,737,384,403,1447,3.07,amazon.com,06-08-2023,00:37:00,Sunday
USA,09-07-2021 08:36,Desktop,Purchase,/home,social media,94,67,13,927,1088,97,461,4.04,amazon.com,09-07-2021,08:36:00,Friday
USA,07-05-2020 08:23,Mobile,Sign Up,/home,paid search,43,48,41,432,1292,205,320,3.32,Amazon.com,07-05-2020,08:23:00,Thursday
USA,08-04-2023 19:18,Tablet,Sign Up,/home,organic search,111,66,43,88,1415,298,734,3.34,Amazon Prime,08-04-2023,19:18:00,Saturday
USA,12-01-2021 20:38,Tablet,Subscribe,/home,organic search,141,46,4,61,518,75,265,2.42,Audible,12-01-2021,20:38:00,Tuesday
Australia,02-08-2023 03:13,Mobile,Contact Form,/products,social media,72,26,34,505,1873,477,1288,0.93,Amazon Help,02-08-2023,03:13:00,Wednesday
Australia,07-09-2020 15:01,Mobile,Contact Form,/products,organic search,44,30,23,984,1982,211,1407,3.16,Amazon Help,07-09-2020,15:01:00,Monday
Australia,03-08-2022 22:43,Mobile,Contact Form,/products,paid search,123,45,2,367,674,181,835,4.59,Amazon Support,03-08-2022,22:43:00,Wednesday
Australia,04-03-2022 22:48,Mobile,Download,/products,social media,42,41,40,698,1725,199,676,4.86,Prime Video,04-03-2022,22:48:00,Friday
Australia,09-05-2022 08:02,Mobile,Purchase,/products,social media,136,38,34,951,1522,108,663,5.59,amazon.com,09-05-2022,08:02:00,Monday
Australia,07-04-2022 14:56,Mobile,Sign Up,/products,referral,31,39,23,372,1772,201,604,4.79,Amazon.com,07-04-2022,14:56:00,Thursday
Australia,11-10-2020 12:44,Desktop,Subscribe,/products,organic search,118,54,44,943,356,431,415,3.57,Amazon Web Services (AWS),11-10-2020,12:44:00,Sunday
Canada,11-08-2020 22:40,Mobile,Contact Form,/products,social media,109,24,33,349,1174,397,577,2.44,AWS Support,11-08-2020,22:40:00,Tuesday
Canada,07-03-2021 23:26,Desktop,Contact Form,/products,referral,91,36,45,652,1867,433,1352,2.21,Amazon Support,07-03-2021,23:26:00,Sunday
Canada,05-11-2022 21:39,Mobile,Contact Form,/products,direct,157,56,44,869,1511,358,1339,1.36,Amazon Help,05-11-2022,21:39:00,Saturday
Canada,12-06-2022 02:47,Tablet,Purchase,/products,organic search,77,58,11,821,310,476,413,5.46,amazon.com,12-06-2022,02:47:00,Sunday
Canada,10-06-2021 14:20,Mobile,Purchase,/products,social media,60,63,39,431,627,366,69,4.4,amazon.com,10-06-2021,14:20:00,Thursday
Canada,05-02-2022 01:39,Tablet,Sign Up,/products,organic search,69,26,46,740,1362,256,603,2.12,Amazon Prime,05-02-2022,01:39:00,Saturday
Canada,09-03-2023 00:21,Tablet,Subscribe,/products,social media,37,60,15,900,156,132,927,1.83,Amazon Prime,09-03-2023,00:21:00,Thursday
India,08-06-2021 14:16,Mobile,Purchase,/products,direct,164,24,13,660,1146,341,705,0.88,amazon.com,08-06-2021,14:16:00,Tuesday
India,08-06-2023 21:27,Desktop,Sign Up,/products,direct,134,31,27,876,1545,428,1496,3.31,Amazon Music,08-06-2023,21:27:00,Thursday
India,03-12-2022 04:32,Desktop,Sign Up,/products,direct,151,60,17,39,195,160,1106,2.19,Amazon Prime,03-12-2022,04:32:00,Saturday
India,11-02-2020 17:25,Mobile,Subscribe,/products,organic search,60,42,26,219,219,375,857,2.32,Amazon Web Services (AWS),11-02-2020,17:25:00,Tuesday
India,06-02-2023 18:45,Desktop,Subscribe,/products,direct,45,62,4,598,1942,217,1257,3.33,Audible,06-02-2023,18:45:00,Monday
UK,08-01-2021 12:09,Mobile,Contact Form,/products,organic search,173,57,5,84,744,470,1216,2.73,AWS Support,08-01-2021,12:09:00,Friday
UK,08-04-2021 16:10,Mobile,Download,/products,direct,62,37,7,982,1883,323,1237,3.72,Prime Video,08-04-2021,16:10:00,Thursday
UK,07-03-2023 01:05,Mobile,Purchase,/products,referral,53,36,0,43,111,419,798,4.71,amazon.com,07-03-2023,01:05:00,Tuesday
UK,08-07-2021 22:25,Mobile,Sign Up,/products,referral,100,24,30,142,1361,273,209,5.12,Amazon.com,08-07-2021,22:25:00,Thursday
UK,01-07-2023 00:41,Desktop,Subscribe,/products,direct,141,28,16,86,432,197,549,4.4,Amazon Web Services (AWS),01-07-2023,00:41:00,Saturday
USA,09-09-2022 00:47,Mobile,Download,/products,paid search,69,30,19,578,761,202,526,3.29,Prime Video,09-09-2022,00:47:00,Friday
USA,09-01-2022 23:38,Mobile,Download,/products,direct,90,40,32,456,585,455,845,2.89,Prime Video,09-01-2022,23:38:00,Sunday
USA,08-06-2020 12:07,Mobile,Purchase,/products,paid search,70,28,21,427,152,19,1450,0.94,amazon.com,08-06-2020,12:07:00,Monday
USA,11-12-2022 01:32,Mobile,Purchase,/products,paid search,70,39,24,488,896,267,1443,5.66,amazon.com,11-12-2022,01:32:00,Sunday
USA,03-05-2021 18:48,Mobile,Sign Up,/products,paid search,68,37,42,887,936,325,1266,3.47,Amazon Prime,03-05-2021,18:48:00,Monday
USA,11-05-2020 23:24,Desktop,Sign Up,/products,direct,50,45,9,489,400,255,153,4.55,Amazon Music,11-05-2020,23:24:00,Monday
USA,09-12-2021 10:31,Mobile,Subscribe,/products,referral,81,59,14,942,243,468,797,3.98,Amazon Web Services (AWS),09-12-2021,10:31:00,Thursday
Australia,12-02-2020 01:26,Tablet,Download,/about,referral,149,54,46,262,1299,382,1499,2.99,Amazon Music,12-02-2020,01:26:00,Wednesday
Australia,07-03-2023 21:18,Desktop,Sign Up,/about,organic search,147,44,39,187,836,438,425,0.97,Amazon.com,07-03-2023,21:18:00,Tuesday
Canada,06-12-2020 01:01,Mobile,Download,/about,social media,34,51,10,863,840,192,1427,5.51,Amazon Music,06-12-2020,01:01:00,Sunday
Canada,03-06-2020 15:24,Mobile,Download,/about,organic search,106,62,48,133,1257,7,970,1.17,Amazon Music,03-06-2020,15:24:00,Wednesday
India,01-08-2023 08:50,Desktop,Contact Form,/about,referral,81,30,32,547,1540,97,215,4.08,Amazon Help,01-08-2023,08:50:00,Tuesday
India,06-02-2020 09:05,Mobile,Download,/about,organic search,118,64,11,690,339,284,694,3.55,Amazon Music,06-02-2020,09:05:00,Thursday
India,06-06-2020 22:04,Mobile,Purchase,/about,social media,122,62,2,987,1761,5,929,5.1,amazon.com,06-06-2020,22:04:00,Saturday
India,05-05-2023 02:38,Mobile,Sign Up,/about,referral,152,38,16,73,1147,290,902,0.85,Amazon Music,05-05-2023,02:38:00,Friday
India,02-04-2022 21:11,Mobile,Sign Up,/about,direct,59,64,35,200,1232,130,1062,1.25,Amazon.com,02-04-2022,21:11:00,Saturday
India,03-06-2020 05:32,Mobile,Sign Up,/about,paid search,58,67,15,68,1955,7,1121,3.08,Amazon Prime,03-06-2020,05:32:00,Wednesday
India,09-04-2020 18:45,Mobile,Subscribe,/about,social media,60,65,37,332,1304,143,289,2.55,Amazon Web Services (AWS),09-04-2020,18:45:00,Thursday
UK,01-11-2020 10:17,Tablet,Purchase,/about,referral,108,43,25,569,922,36,1444,3.59,amazon.com,01-11-2020,10:17:00,Sunday
UK,12-03-2022 07:50,Mobile,Subscribe,/about,paid search,54,43,40,844,133,144,1184,3.84,Amazon Prime,12-03-2022,07:50:00,Saturday
USA,07-05-2020 18:21,Tablet,Contact Form,/about,paid search,175,36,15,526,1946,248,827,4.11,Amazon Support,07-05-2020,18:21:00,Thursday
USA,11-03-2023 17:24,Mobile,Contact Form,/about,organic search,91,39,47,998,255,110,1013,4.22,Amazon Support,11-03-2023,17:24:00,Saturday
USA,07-07-2020 15:45,Mobile,Sign Up,/about,direct,82,54,23,43,1943,26,1107,4.13,Amazon.com,07-07-2020,15:45:00,Tuesday
Australia,06-09-2023 00:19,Mobile,Contact Form,/blog,referral,109,56,24,740,418,256,937,5.32,AWS Support,06-09-2023,00:19:00,Wednesday
Australia,09-09-2022 16:01,Tablet,Download,/blog,direct,124,23,35,697,713,163,971,3.31,Amazon Music,09-09-2022,16:01:00,Friday
Australia,11-11-2020 06:52,Mobile,Purchase,/blog,direct,51,26,11,93,745,211,395,1.98,amazon.com,11-11-2020,06:52:00,Wednesday
Australia,05-11-2021 13:30,Tablet,Sign Up,/blog,direct,105,51,16,685,363,188,181,3.82,Amazon Prime,05-11-2021,13:30:00,Friday
Australia,07-11-2021 02:12,Mobile,Subscribe,/blog,direct,176,61,25,472,1430,459,921,4.93,Audible,07-11-2021,02:12:00,Sunday
Canada,09-04-2023 22:43,Desktop,Contact Form,/blog,organic search,77,38,14,451,781,135,1323,5.28,Amazon Support,09-04-2023,22:43:00,Sunday
Canada,07-08-2023 04:55,Mobile,Download,/blog,paid search,156,38,24,907,612,470,1256,2.8,Prime Video,07-08-2023,04:55:00,Monday
Canada,12-06-2022 11:04,Desktop,Purchase,/blog,paid search,159,68,37,513,1069,132,963,4.61,amazon.com,12-06-2022,11:04:00,Sunday
Canada,05-04-2020 08:36,Mobile,Subscribe,/blog,paid search,34,56,40,743,104,119,950,1.61,Amazon Prime,05-04-2020,08:36:00,Sunday
India,01-05-2023 03:25,Mobile,Download,/blog,organic search,36,66,31,769,325,61,232,2.12,Amazon Music,01-05-2023,03:25:00,Monday
India,04-09-2022 16:19,Desktop,Sign Up,/blog,social media,101,44,41,73,823,174,1384,1.8,Amazon Music,04-09-2022,16:19:00,Sunday
India,09-09-2022 12:22,Mobile,Sign Up,/blog,referral,48,45,4,86,187,82,323,5.71,Amazon Music,09-09-2022,12:22:00,Friday
India,11-07-2020 21:51,Mobile,Subscribe,/blog,organic search,60,29,25,966,1379,471,1421,3.16,Amazon Prime,11-07-2020,21:51:00,Saturday
UK,07-06-2020 11:55,Mobile,Contact Form,/blog,organic search,64,29,12,687,546,254,193,4.67,Amazon Support,07-06-2020,11:55:00,Sunday
UK,05-05-2020 06:01,Mobile,Purchase,/blog,organic search,43,32,34,71,1267,17,1021,2.9,amazon.com,05-05-2020,06:01:00,Tuesday
UK,01-09-2021 01:32,Mobile,Purchase,/blog,referral,118,39,0,285,448,228,1261,2.62,amazon.com,01-09-2021,01:32:00,Wednesday
Australia,11-08-2020 03:37,Mobile,Download,/contact,referral,164,24,30,205,131,175,955,2.24,Prime Video,11-08-2020,03:37:00,Tuesday
Australia,05-03-2023 04:22,Mobile,Download,/contact,referral,66,37,42,978,1895,344,231,5.46,Amazon Music,05-03-2023,04:22:00,Sunday
Australia,01-10-2021 03:56,Mobile,Purchase,/contact,referral,85,47,18,617,1457,367,1444,5.92,amazon.com,01-10-2021,03:56:00,Friday
Australia,01-04-2022 02:55,Mobile,Sign Up,/contact,paid search,91,38,0,985,1118,53,409,1.07,Amazon Prime,01-04-2022,02:55:00,Friday
Canada,08-10-2022 00:05,Tablet,Contact Form,/contact,direct,33,66,17,464,1785,184,155,1.94,AWS Support,08-10-2022,00:05:00,Saturday
India,10-02-2023 16:48,Mobile,Contact Form,/contact,organic search,93,32,28,848,1787,133,1393,1.88,Amazon Support,10-02-2023,16:48:00,Friday
India,09-01-2021 06:55,Mobile,Purchase,/contact,organic search,124,25,34,276,1407,105,897,2.75,amazon.com,09-01-2021,06:55:00,Saturday
India,02-02-2023 23:56,Mobile,Sign Up,/contact,organic search,145,39,43,42,925,287,440,4.61,Amazon Prime,02-02-2023,23:56:00,Thursday
UK,05-04-2023 02:27,Desktop,Contact Form,/contact,referral,31,53,46,252,1359,398,1035,4.25,Amazon Help,05-04-2023,02:27:00,Wednesday
UK,04-04-2021 15:39,Mobile,Contact Form,/contact,paid search,161,61,40,624,708,382,998,4.71,Amazon Support,04-04-2021,15:39:00,Sunday
UK,01-04-2022 22:13,Mobile,Contact Form,/contact,social media,139,66,9,575,1326,436,530,5.88,Amazon Help,01-04-2022,22:13:00,Friday
UK,03-06-2023 01:24,Mobile,Subscribe,/contact,referral,163,27,7,544,1783,170,971,3.18,Audible,03-06-2023,01:24:00,Saturday
USA,06-05-2022 02:42,Mobile,Contact Form,/contact,paid search,43,37,25,410,230,428,597,2.41,Amazon Help,06-05-2022,02:42:00,Friday
USA,06-08-2023 19:48,Mobile,Contact Form,/contact,organic search,49,54,30,463,794,434,520,5.34,Amazon Help,06-08-2023,19:48:00,Sunday
USA,06-01-2020 23:12,Mobile,Download,/contact,paid search,159,55,19,267,681,106,966,5.75,Prime Video,06-01-2020,23:12:00,Monday
USA,03-01-2023 19:00,Desktop,Download,/contact,direct,111,56,39,822,357,384,186,3.02,Prime Video,03-01-2023,19:00:00,Tuesday
USA,06-11-2021 11:31,Mobile,Sign Up,/contact,direct,75,34,21,564,1021,142,325,4.93,Amazon Music,06-11-2021,11:31:00,Saturday
USA,01-03-2022 01:45,Mobile,Sign Up,/contact,referral,57,45,7,399,1998,25,371,1.81,Amazon Music,01-03-2022,01:45:00,Tuesday
USA,04-02-2021 23:00,Desktop,Sign Up,/contact,direct,170,55,19,532,1473,295,1442,2.59,Amazon Music,04-02-2021,23:00:00,Thursday
USA,07-06-2023 12:51,Desktop,Sign Up,/contact,social media,58,55,24,340,139,487,409,2.68,Amazon Music,07-06-2023,12:51:00,Wednesday
USA,04-06-2020 15:17,Desktop,Subscribe,/contact,paid search,142,34,36,485,1767,357,1028,2.64,Audible,04-06-2020,15:17:00,Thursday
USA,09-02-2021 20:22,Tablet,Subscribe,/contact,paid search,61,38,1,528,1988,422,1013,1.43,Audible,09-02-2021,20:22:00,Tuesday
USA,05-02-2021 12:39,Mobile,Subscribe,/contact,organic search,102,60,43,425,1486,123,908,4.86,Audible,05-02-2021,12:39:00,Friday
Australia,05-05-2021 04:07,Desktop,Contact Form,/home,social media,40,39,41,885,1815,125,502,3.72,Amazon Support,05-05-2021,04:07:00,Wednesday
Australia,07-02-2023 02:25,Mobile,Purchase,/home,direct,116,54,42,161,1139,41,620,2.69,amazon.com,07-02-2023,02:25:00,Tuesday
Australia,08-04-2023 17:18,Mobile,Purchase,/home,paid search,138,57,28,824,1523,401,1166,1.22,amazon.com,08-04-2023,17:18:00,Saturday
Australia,02-11-2021 05:17,Desktop,Sign Up,/home,direct,35,38,39,606,405,367,644,2.55,Amazon.com,02-11-2021,05:17:00,Tuesday
Australia,03-05-2020 23:01,Desktop,Subscribe,/home,direct,156,46,27,986,1995,482,987,4.72,Amazon Web Services (AWS),03-05-2020,23:01:00,Sunday
Australia,01-06-2020 09:11,Desktop,Subscribe,/home,referral,103,48,41,826,1387,359,1339,5.56,Amazon Prime,01-06-2020,09:11:00,Monday
Canada,09-08-2020 16:20,Desktop,Contact Form,/home,paid search,68,29,25,902,971,198,955,2.29,AWS Support,09-08-2020,16:20:00,Sunday
Canada,12-08-2023 15:34,Mobile,Download,/home,referral,153,35,9,786,322,407,1290,5.56,Amazon Music,12-08-2023,15:34:00,Saturday
Canada,03-09-2020 20:32,Mobile,Download,/home,social media,141,62,33,753,1914,29,1337,2.87,Prime Video,03-09-2020,20:32:00,Thursday
Canada,08-01-2023 09:24,Mobile,Purchase,/home,organic search,157,54,38,256,996,374,1390,2.38,amazon.com,08-01-2023,09:24:00,Sunday
Canada,01-09-2023 13:45,Desktop,Sign Up,/home,direct,48,31,17,672,1543,131,1404,2.72,Amazon Music,01-09-2023,13:45:00,Friday
Canada,04-08-2021 13:39,Mobile,Sign Up,/home,direct,64,59,33,30,1408,120,1493,4.03,Amazon.com,04-08-2021,13:39:00,Wednesday
Canada,02-02-2023 04:09,Mobile,Subscribe,/home,direct,96,55,33,288,1199,318,75,3.42,Amazon Web Services (AWS),02-02-2023,04:09:00,Thursday
Canada,04-05-2020 20:48,Mobile,Subscribe,/home,referral,38,65,17,375,505,188,484,1.29,Amazon Web Services (AWS),04-05-2020,20:48:00,Monday
India,05-11-2020 22:50,Desktop,Download,/home,paid search,159,33,39,370,1079,20,724,3.53,Amazon Music,05-11-2020,22:50:00,Thursday
India,07-06-2022 19:57,Mobile,Download,/home,referral,144,36,20,833,1098,81,1131,2.63,Prime Video,07-06-2022,19:57:00,Tuesday
India,01-10-2022 11:33,Mobile,Subscribe,/home,organic search,52,45,40,753,883,425,379,4.25,Amazon Web Services (AWS),01-10-2022,11:33:00,Saturday
India,09-11-2021 05:46,Desktop,Subscribe,/home,organic search,131,53,4,714,1371,103,1478,4.22,Audible,09-11-2021,05:46:00,Tuesday
UK,07-02-2023 23:22,Mobile,Contact Form,/home,paid search,85,39,0,859,1824,71,1332,3.85,Amazon Support,07-02-2023,23:22:00,Tuesday
UK,03-10-2022 02:48,Mobile,Download,/home,referral,109,35,38,720,400,274,765,3.04,Prime Video,03-10-2022,02:48:00,Monday
UK,07-10-2023 12:57,Mobile,Download,/home,direct,49,47,13,333,1580,220,1413,3.84,Prime Video,07-10-2023,12:57:00,Saturday
UK,05-06-2020 01:54,Mobile,Purchase,/home,referral,166,22,8,268,1877,312,1067,2.17,amazon.com,05-06-2020,01:54:00,Friday
UK,04-01-2020 20:24,Desktop,Sign Up,/home,paid search,93,60,32,572,963,173,295,5.63,Amazon.com,04-01-2020,20:24:00,Saturday
UK,05-07-2021 04:25,Mobile,Subscribe,/home,direct,156,44,1,135,698,422,1067,3.37,Amazon Web Services (AWS),05-07-2021,04:25:00,Monday
USA,11-08-2023 06:27,Tablet,Subscribe,/home,organic search,86,30,26,863,575,166,1470,2.45,Audible,11-08-2023,06:27:00,Friday
Australia,03-06-2022 11:35,Tablet,Sign Up,/products,referral,163,27,15,478,618,251,728,1.26,Amazon Prime,03-06-2022,11:35:00,Friday
Australia,02-07-2020 01:51,Desktop,Subscribe,/products,direct,53,22,48,919,426,408,1283,5.24,Audible,02-07-2020,01:51:00,Thursday
Canada,12-09-2023 23:43,Mobile,Download,/products,organic search,67,43,28,584,1445,397,1422,3.69,Amazon Music,12-09-2023,23:43:00,Tuesday
Canada,12-05-2020 13:10,Mobile,Purchase,/products,referral,71,29,21,67,1056,458,165,4.09,amazon.com,12-05-2020,13:10:00,Tuesday
Canada,01-04-2023 07:23,Desktop,Purchase,/products,paid search,88,58,14,858,1264,94,1063,1.58,amazon.com,01-04-2023,07:23:00,Saturday
Canada,08-05-2022 14:48,Desktop,Sign Up,/products,referral,76,25,34,970,136,11,543,3.14,Amazon Music,08-05-2022,14:48:00,Sunday
Canada,01-09-2021 18:30,Mobile,Sign Up,/products,paid search,52,31,19,870,1913,114,1239,2.73,Amazon.com,01-09-2021,18:30:00,Wednesday
India,04-08-2021 04:09,Desktop,Contact Form,/products,direct,39,51,24,895,1858,321,591,3.45,AWS Support,04-08-2021,04:09:00,Wednesday
India,05-09-2023 19:17,Desktop,Download,/products,social media,134,65,5,251,631,138,1325,4.89,Prime Video,05-09-2023,19:17:00,Tuesday
USA,03-05-2020 03:50,Desktop,Contact Form,/products,direct,135,61,24,111,1231,200,310,0.96,Amazon Support,03-05-2020,03:50:00,Sunday
USA,01-09-2023 12:21,Mobile,Subscribe,/products,social media,70,24,21,920,909,80,1167,1.51,Amazon Prime,01-09-2023,12:21:00,Friday
Australia,08-02-2023 15:32,Mobile,Contact Form,/about,paid search,67,48,12,947,927,401,166,5.39,AWS Support,08-02-2023,15:32:00,Wednesday
Australia,04-03-2020 12:43,Mobile,Purchase,/about,direct,95,60,7,146,772,223,1192,2.46,amazon.com,04-03-2020,12:43:00,Wednesday
Australia,01-06-2021 01:40,Mobile,Purchase,/about,organic search,179,61,9,13,551,351,1148,5.07,amazon.com,01-06-2021,01:40:00,Tuesday
Canada,04-06-2020 11:20,Mobile,Contact Form,/about,referral,105,40,41,892,1644,9,410,1.62,AWS Support,04-06-2020,11:20:00,Thursday
Canada,06-01-2023 10:23,Mobile,Purchase,/about,referral,50,41,32,929,916,443,744,4.15,amazon.com,06-01-2023,10:23:00,Friday
Canada,05-03-2021 21:26,Mobile,Purchase,/about,direct,55,46,33,299,1428,162,219,4.35,amazon.com,05-03-2021,21:26:00,Friday
Canada,05-01-2023 10:07,Desktop,Purchase,/about,direct,83,50,22,937,232,312,285,5.3,amazon.com,05-01-2023,10:07:00,Thursday
Canada,07-09-2022 01:02,Mobile,Purchase,/about,paid search,120,53,13,39,1307,241,122,5.77,amazon.com,07-09-2022,01:02:00,Wednesday
Canada,01-10-2023 02:57,Desktop,Sign Up,/about,paid search,80,49,25,71,1396,440,1421,4.75,Amazon Prime,01-10-2023,02:57:00,Sunday
Canada,10-03-2021 03:09,Mobile,Sign Up,/about,organic search,99,52,20,777,800,7,617,3.21,Amazon Prime,10-03-2021,03:09:00,Wednesday
Canada,11-12-2020 02:12,Mobile,Subscribe,/about,social media,144,50,20,292,946,481,1264,1.67,Amazon Web Services (AWS),11-12-2020,02:12:00,Friday
Canada,08-12-2021 12:18,Mobile,Subscribe,/about,organic search,79,51,1,124,1855,331,859,4.68,Amazon Web Services (AWS),08-12-2021,12:18:00,Wednesday
India,02-03-2021 01:12,Mobile,Contact Form,/about,social media,78,26,20,222,1799,410,185,1.19,AWS Support,02-03-2021,01:12:00,Tuesday
India,12-10-2022 17:48,Mobile,Purchase,/about,direct,60,42,38,196,1664,128,621,1.88,amazon.com,12-10-2022,17:48:00,Wednesday
